hospital_id,name,contract,is24,isBeautyParlor,isHotel,isStore,hasParkingLot,businessHours,latitude,longitude,address,subject,species
628,하스펫탈동물병원,02-435-2275,0,0,0,0,1,매일 10:00~21:00,37.5915827,127.0869506,서울특별시 중랑구 면목로 442-1 1층,치과전문,
629,원효종합동물병원,02-719-7070,0,0,0,0,0,,37.53652578,126.9604138,서울특별시 용산구 새창로 122-2,,
630,씨밀레동물병원,02-470-7905,0,0,0,0,0,,37.52855727,127.1168178,서울특별시 송파구 올림픽로47길 20,,
631,공감동물병원,02-2666-0829,0,1,0,1,1,평일 10:00~20:00/토 10:00~17:00,37.55731694,126.8273007,서울특별시 강서구 마곡중앙로 36,,
632,더케이동물병원,02-2213-8875,0,1,1,1,1,"월~토 10:00~22:00/일,공휴일 10:00~20:00",37.5724894,127.0555973,"서울특별시 동대문구 답십리로 140 세기프라자 2층 210호,211호 (답십리동)","외과,내과,안과,치과",
633,레스펫동물병원,02-575-0855,0,1,0,1,1,매일 09:30~20:00,37.48492666,127.0412517,서울특별시 서초구 논현로 173 동리빌딩 1층 (양재동),,
634,스마트동물병원,02-952-7582,0,1,0,1,1,매일 10:00-19:00 (접수마갑 18:00 까지),37.65843261,127.0657509,서울특별시 노원구 노원로 470 1층 (상계동 금녕빌딩),,
635,도그플러스동물병원,02-2069-0082,0,1,0,0,1,월~토 11:00~21:00/일 11:00~18:30,37.5182397,126.8958802,서울특별시 영등포구 당산로 42 4층 (문래동3가 삼성홈플러스빌딩),,
636,아이웰동물병원,02-2088-1375,0,1,1,1,1,"평일 10:00~21:00/토 10:00~20:00/일,공휴일 10:00~18:00",37.54615788,126.9452191,서울특별시 마포구 백범로 130 1층,,치과
637,우리집동물병원,02-572-9300,0,1,0,1,1,평일 09:30~19:30/토 09:00~18:00,37.486491,127.0451758,서울특별시 강남구 남부순환로 2737 1층 (도곡동),,
638,24시 굿케어동물의료센터,02-6956-2475,1,1,1,1,1,매일 00:00~24:00,37.48000009,126.9568669,서울특별시 관악구 남부순환로 1861 1층 103호 (봉천동),외과전문,
639,파스텔동물병원,02-2693-0075,0,0,0,1,1,평일 10:10~19:00 / 토 10:10~14:30,37.53978431,126.8344539,서울특별시 강서구 화곡로 112 1층 (화곡동),,
640,마이펫동물의료센타,02-512-2575,1,1,1,0,1,매일 00:00~24:00,37.5125491,127.0531659,서울특별시 강남구 삼성로 573 성원빌딩 1층,"내과,외과,줄기세포 및 세포치료",
641,성내동물병원,02-484-5252,0,1,0,0,1,"평일 10:00-21:00 / 토,공휴일 10:00-20:00",37.53125944,127.1281355,서울특별시 강동구 풍성로 145,"스케일링,애견종합검진,예방접종,수술,건강검진",
642,드림동물병원,02-3666-0204,0,0,1,1,0,평일 10:00-19:00 / 토요일 10:00-17:00,37.50252837,126.8632892,서울특별시 구로구 중앙로 8길11,,
643,디아크동물종합병원,02-816-7582,0,1,0,0,0,,37.51168902,126.9390425,서울특별시 동작구 장승배기로27길 18 (노량진동),,
644,동물병원 다온,02-576-1239,0,1,1,1,1,일반진료 10:00~22:00/응급진료 24:00~08:00,37.49135197,127.038469,서울특별시 강남구 도곡로 174,"내과,외과,고양이 전문",
645,레미동물병원,02-470-4707,0,0,0,0,1,"월,화,목,금,주말 10:00~20:00",37.58334858,127.0794645,서울특별시 중랑구 동일로 593 2층 (면목동),,
646,라파엘동물병원,02-3444-7507,1,0,0,0,1,매일 00:00~24:00,37.50879724,127.0219333,서울특별시 서초구 강남대로 525-3 호림빌딩,,
647,나을동물병원,02-521-5775,0,1,1,1,1,"평일 10:00~19:00 / 토,공휴일 10:00~18:00",37.48493526,126.9698956,서울특별시 동작구 사당로 196 1층 102호 (사당동 거묵프리미엄 상가),"이비인후과,피부과,외과,내과,안과,정형외과,치과",
648,항동푸른숲동물병원,02-2088-7578,0,1,1,1,1,"평일,토요일 10:00-20:00 / 일요일 10:00-18:00 (휴진으로 용품 구입만 가능)",37.4809973,126.8244976,서울특별시 구로구 항동로3길 4,"슬개골탈구,치과,내분비내과,순환기내과,피부과,건강검진",
649,백슬동물병원,02-393-7588,0,0,0,0,1,매일 10:00~20:00,37.55446168,126.9658367,서울특별시 중구 만리재로 177 105호 (만리동2가 서울역한라비발디센트럴),슬개골탈구,
650,자연동물병원,02-576-8275,0,0,0,1,0,,37.47925789,127.0509115,서울특별시 강남구 개포로 260 (개포동),,
651,박형우동물병원,02-488-8275,0,1,0,1,1,"월,화,수,금,토,공휴일 09:30-21:00 (진료 10:30~)",37.53220269,127.1214927,서울특별시 강동구 올림픽로 568 EMK빌딩 2층 (성내동),,
652,늘사랑동물병원,02-442-2223,0,1,1,1,1,평일 09:30~20:00/토 09:30~19:00,37.55452789,127.1433608,서울특별시 강동구 고덕로 162,,
653,하나사랑동물병원,02-822-7574,0,0,0,1,0,매일 09:30~22:00,37.50446239,126.9379482,서울특별시 동작구 상도로 171 1층 (상도동),,
654,아이사랑동물병원,02-946-0011,0,1,1,1,1,"평일 09:30-20:00 (진료시간 10:00~) / 일,공휴일 09:30-18:00 (진료시간 10:00-17:00)",37.61744965,127.0219965,서울특별시 강북구 삼양로24길 19 102동 110호 (미아동 현대성우아파트),"일반내과,외과수술",
655,메이트동물병원,02-540-6303,0,1,1,1,1,매일 09:30~21:00,37.52824579,127.0378418,"서울특별시 강남구 압구정로 332 1,2층","노령견,고양이 수술 전문,만성질환,고양이 친화",
656,평생피부과동물병원,02-3395-0075,0,0,0,1,1,"평일 09:30~19:00 / 토,공휴일 09:30~18:00",37.5562491,127.0275281,서울특별시 성동구 행당로 76 한진타운 단지상가 110호,"피부과,치과,산과,방사선검사,행동문제상담,외과,예방접종",
657,야옹동물병원,02-354-0087,0,0,0,0,0,평일 10:00~19:00/토 10:00~17:00,37.59698334,126.9200633,서울특별시 은평구 응암로 286 성림빌딩,,
658,드림동물병원,02-508-7583,0,1,1,1,1,매일 10:00-19:00,37.49710137,127.04221,서울특별시 강남구 역삼로 234 뉴튼플라자 101호 (역삼동),"항암치료,심장질환,신장질환,간질환,노령성질환,침치료",
659,중앙동물병원,02-982-8698,0,0,0,0,1,평일 09:30~20:30,37.61696865,127.0303759,서울특별시 강북구 도봉로 88,,
660,아이힐동물병원,02-561-3375,0,1,1,1,1,평일 10:00~21:00/주말 10:00~18:30,37.49024449,127.0329821,서울특별시 강남구 도곡로 115 거암빌딩 2층 (역삼동),"동물진료,수술,슬개골 탈구 전문",
661,지엔동물병원,02-812-8275,0,0,0,0,1,매일 10:00~20:00,37.50442269,126.9462957,서울특별시 동작구 상도로31길 87 2층 (상도동),,
662,두루동물병원,02-442-7772,0,1,0,0,1,,37.54901135,127.1536753,서울특별시 강동구 구천면로 498-1,,
663,한나동물병원,02-595-8875,0,0,0,1,1,평일 10:00~20:00 / 토요일 10:00~19:00,37.49665489,126.9877434,서울특별시 서초구 방배로 269 삼호상가 109호 (방배동),,
664,강서YD동물의료센터,02-518-7500,1,1,0,1,1,매일 00:00~24:00,37.55695579,126.8522421,서울특별시 강서구 화곡로 371 (등촌동),"수술전문,노령견 전문,심장병,내분비,종양,뇌질환,치과,고양이전문",
665,영등포아크로 동물병원,02-2632-2307,0,1,0,0,0,월~토 10:00~20:00,37.52365869,126.9064302,서울특별시 영등포구 국회대로54길 10 근린생활시설 6동 2호 (영등포동7가 아크로타워 스퀘어),,
666,서서울호수동물병원,02-6959-8448,0,1,1,1,1,"평일 10:00~20:00 / 토,공휴일 10:00~18:00",37.53029491,126.8324195,서울특별시 양천구 남부순환로 421,,
667,한솔동물병원,02-737-8375,0,0,0,1,1,평일 09:50-19:00 / 주말 09:50-16:30,37.58493431,126.9486298,서울특별시 서대문구 통일로 392,피부과 전문,"개,고양이,특수동물"
668,24시 루시드동물메디컬센터,02-941-7900,1,0,0,1,1,매일 00:00~24:00,37.60957479,127.0306496,서울특별시 강북구 월계로 3 덕신빌딩 4층 (미아동),"신장검사,MRI,CT,외과,정형외과,내과,비뇨기과",
669,롯데동물병원,02-973-5959,0,1,0,1,0,매일 10:00-21:00,37.64307028,127.0640115,서울특별시 노원구 동일로 1279,슬개골 탈구 수술,
670,우솔동물병원,02-973-7588,0,0,0,1,0,"월,화,수,금 10:00~20:00/목 13:00~20:00/토,공휴일 10:00~18:30",37.61537186,127.0666738,서울특별시 노원구 화랑로 349 석계문고,,
671,민병철동물병원,02-2695-1231,0,0,0,0,1,,37.53620887,126.8284551,서울특별시 양천구 남부순환로 347,,
672,서경석동물병원,02-3412-0067,0,0,0,0,0,"평일 10:00~20:00/토,공휴일 10:00~19:00",37.49209771,127.0834131,서울특별시 강남구 일원로3길 38 1층 (일원동),,
673,서이동물병원,02-3487-0075,0,0,0,0,0,"평일 09:00-19:00 / 토,공휴일 09:00-15:00",37.49172935,127.0248774,서울특별시 서초구 사임당로 139,,
674,해맞이동물병원,02-2690-7579,0,0,0,1,1,"평일 10:00~20:00 / 토,공휴일 10:00~18:00",37.5174332,126.8377779,서울특별시 양천구 지양로 7 인산빌딩 1층 (신월동),,
675,태양종합동물병원,02-969-0075,0,0,0,0,1,,37.60702742,127.0606919,서울특별시 성북구 돌곶이로 31,,
676,그린동물병원,02-856-4113,0,0,0,0,0,,37.47097976,126.9032149,서울특별시 금천구 독산로 272,,
677,메이플동물의료센터,02-426-7979,0,0,0,1,1,평일 10:00-20:00 / 토요일 10:00-19:00,37.57228621,127.1751792,서울특별시 강동구 아리수로93나길 60 골드프라자 202-203호 (강일동),"안과,치과,고양이 친화 시설,노령동물 내과,외과,한방재활치료","고양이,개"
678,다움동물병원,02-831-0075,0,0,0,1,1,평일 10:00~21:00/주말 10:00~19:00,37.5058079,126.9062965,서울특별시 영등포구 가마산로 449-1 영민빌딩 1층 (신길동),"내과,외과",
679,강앤정동물병원,02-305-7505,0,1,0,1,1,"평일,토요일 09:30~22:30 / 일,공휴일 09:30~18:30",37.5743679,126.9178554,"서울특별시 서대문구 가재울미래로 2 204동 1층 102-2,103-1호 (남가좌동 DMC파크뷰자이)","내과,외과,슬개골클리닉,피부과,예방의학","개,고양이"
680,온 동물병원 ,02-868-8275,0,1,0,1,1,"평일 10:00~20:00/토,공휴일 10:00~19:00",37.46702491,126.9015211,서울특별시 금천구 독산로 225,,
681,강북동물병원,02-985-7525,0,0,0,0,0,,37.62883597,127.0398738,서울특별시 강북구 오현로 194 덕수빌딩 1층,,
682,호수동물병원,02-413-7514,0,0,0,0,1,"평일,토 10:00~20:00",37.51136812,127.1088047,서울특별시 송파구 오금로 126 레이크 해모로,,
683,보성통증동물병원,02-943-8376,0,0,0,1,1,평일 10:30-18:30(수요일 휴무) / 토요일 10:30-18:00,37.61059517,127.0093666,서울특별시 성북구 보국문로 68-1 1층,"통증전문,고양이 전문,특수동물 전문,난치치료전문,한방동물병원","개,고양이,특수동물"
684,VIP동물의료센터 서초점,02-525-3102,1,1,0,1,1,매일 주간진료 10:00~20:00/야간진료 20:00~09:00,37.47967288,126.9821921,"서울특별시 서초구 동작대로 36 1,2층","건강검진,수술,심장,신장,영상진단,한방재활,치과,중환자,혈색투석,결석,복강경.비강경.요도경술,PennHIP",
685,고려종합동물병원,02-575-7999,0,0,0,0,1,평일 10:00~20:00/토 10:00~19:00/예약 시 응급진료 가능,37.49536487,127.05272,서울특별시 강남구 선릉로 225 도곡렉슬상가 109호 (도곡동),,"앵무새,조류,파충류,설치류,뱀"
686,365 한가람동물의료센터,02-844-7775  ,1,1,1,1,1,매일 09:30~21:30/야간 응급실,37.513432,126.9185458,서울특별시 영등포구 도신로 252 1층,"노령동물,특수동물,난치성 질환 및 만성 질환,중성화 클리닉","개,고양이,특수동물"
687,도그원동물의료센터,02-358-1591,0,1,1,1,1,월~토 10:30~20:30,37.6196146,126.9177467,서울특별시 은평구 연서로29길 24 2층 (갈현동 정운빌딩),"슬개골,치과,방광결석 치료","개,고양이"
688,마음사랑동물병원,02-2666-2611,0,1,0,1,1,"평일,토요일 10:00-20:00 / 일요일 11:00-17:00 / 공휴일 10:00-19:00",37.55347168,126.8264457,서울특별시 강서구 수명로 82 발산로얄타워 2층 202호 (내발산동),"심장내과,일반내과,아토피클리닉,노령성질환,외과,내분비내과,스케일링,건강검진",
689,비바동물병원,02-872-7582,0,1,0,1,1,평일 10:00-19:30 / 토요일 10:00-18:00,37.47979316,126.9429191,서울특별시 관악구 쑥고개로 57-1 1층 (봉천동),"치과,안과,피부과,내과,외과수술,노령견/묘 관리",
690,러브펫동물병원 타임스퀘어점,02-2634-8275,0,1,1,1,1,매일 10:30~20:00/일요일 11:00~19:00/펫샵은 10:00~22:00,37.51723326,126.903716,서울특별시 영등포구 영중로 15 타임스퀘어 B1F B104호,"중성화,슬개골탈구수술,스켈링,고관절 수술","개,고양이,특수동물(고슴도치,토끼,도마뱀,거북이,뱀)"
691,송정동물메디컬센터,02-2661-0530,0,1,0,1,1,월~토 10:00~22:00/일 13:00~18:00,37.56153482,126.8116545,서울특별시 강서구 공항대로 39,"예방의학,노령동물,귀,피부,심장,내분비,비뇨기,종양,근.골격,신경계","고양이,개,특수동물(토끼,친칠라,고슴도치)"
692,로얄도그&캣메디컬센터 스타건대점,02-468-6612,1,1,1,1,1,매일 00:00~24:00/야간 22:00~09:00,37.53581451,127.0683967,서울특별시 광진구 능동로 49,"내과,외과,안과,치과,산과,특수동물,재활치료,한방치료","개,고양이,특수동물"
693,루시드동물메디컬센터 동대문점,02-6217-0202,0,0,0,0,1,매일 09:00~22:00,37.57011979,127.0569204,"서울특별시 동대문구 전농로 57-1 2층,3층,지하1층 (접수 2층)","신장특화,영상,고양이,내과,동물 재활",
694,광진필동물병원,02-446-8175,1,1,1,1,1,"평일,일요일 10:00-21:00 (주간진료) / 평일 21:00-10:00 (야간응급진료)",37.53782408,127.0962194,서울특별시 광진구 광나루로56길 32 구의현대2단지아파트,"중성화,치과,스케일링,피부과,내과,소화기계,비뇨기과,정형외과,종양외과,예방의학",
695,우리동물병원,02-989-8575,0,0,0,0,0,평일 09:30~19:00/토 09:30~15:00,37.61089864,127.0225438,서울특별시 성북구 삼양로 84 태민빌딩,,
696,열린동물병원,02-3273-0075,0,0,0,0,0,,37.53562585,126.9617612,서울특별시 용산구 원효로 171,,
697,메디펫 동물병원,02-586-7501,0,1,0,1,1,평일 10:00-19:00 / 주말 10:00-18:00,37.48758674,127.0259174,서울특별시 서초구 효령로 384 1층 (서초동),"아토피,중성화,비만관리,예방접종,사회화,비뇨기,당뇨/부신/갑상선,뇌 질환,종양",
698,키다리 동물병원,02-6401-1512,0,1,0,1,1,평일 10:00~20:00 / 토요일 10:00~18:00,37.48083429,127.1212768,서울특별시 송파구 새말로 62 송파 푸르지오시티 110호 (문정동),중성화,
699,닥터박동물병원,02-554-7505,0,1,0,1,1,매일 00:00-24:00 (23:00-09:00까지 입원환자 관리시간으로 진료는 하지 않습니다),37.50254235,127.0356912,서울특별시 강남구 논현로 515 아승빌딩 1층(역삼동),"슬개골수술,외과수술,심장병,호르몬,췌장염,내과",
700,행복한동물병원,02-887-7179,0,0,0,1,0,평일 10:00~20:00 / 토요일 10:00~19:00,37.48694119,126.9487516,서울특별시 관악구 은천로 121 (봉천동),,
701,리센츠스타동물병원,02-419-1010,0,1,0,1,1,평일 10:00-19:00 / 토요일 10:00-17:00,37.51198046,127.0870419,서울특별시 송파구 올림픽로 145 리센츠 상가동 1층 C13C14호 (잠실동),,"개,고양이,특수동물"
702,늘푸른동물병원,02-388-3008,0,1,0,0,1,평일 09:00~19:00(접수마감 18:00)/토 09:00~17:00(접수마감 16:00),37.59826825,126.9110018,서울특별시 은평구 은평로 29 1층 늘푸른동물병원,,"개,고양이"
703,그랜드동물병원,02-2214-6129,0,1,0,0,0,매일 10:00~21:00,37.57266413,127.0576218,서울특별시 동대문구 전농로 77(답십리동),외과수술,"개,고양이"
704,중랑차 동물병원,02-433-0787,0,0,0,0,0,평일 10:00~18:00/토 10:00~16:00,37.59244335,127.0726669,서울특별시 중랑구 중랑천로 81 동황빌딩,,
705,성지동물병원,02-493-7582,0,0,0,0,0,평일 10:00~20:00/토 10:00~16:00,37.57991754,127.0878126,서울특별시 중랑구 면목로 311 삼원빌딩 1층,,
706,고래힐동물병원,02-441-5515,0,1,1,1,1,"평일,토 10:00~22:00/일 10:00~20:00",37.55843351,127.1511094,서울특별시 강동구 고덕동 494 고덕래미안힐스테이트 상가 2층 212호,"내과,외과,행동 교육,사회화,노령견관리,심장병,수술 전문",
707,돌봄동물병원,02-426-2775,0,1,0,0,1,"평일 10:00~20:00/토,공휴일 10:00~18:00",37.55525285,127.1403472,서울특별시 강동구 고덕로 133 2층 (암사동 강동롯데캐슬퍼스트아파트),"노령견진료,고양이진료,내과,건강검진","개,고양이"
708,한강동물병원,02-935-7588,0,0,0,0,0,,37.66241467,127.0660906,서울특별시 노원구 노원로34길 76,,
709,허브동물병원,02-6734-7500,0,1,0,1,1,매일 10:00~22:00,37.49594045,126.8722666,서울특별시 구로구 구일로10길 27 B동 205호,"예방의학과,피부&이비인후과,내과,외과,치과,비뇨기과,노령성질환,난치성 질환","개,고양이"
710,이리온동물병원,02-1577-6125,1,1,1,1,1,"매일 10:00-21:30 / 24시간 응급,야간 진료",37.52433526,127.0447881,서울특별시 강남구 도산대로 445 M빌딩,"한방재활,백내장,심장,신장/투석,종양,슬관절","개,고양이"
711,서초이음동물병원,02-3474-7582,0,1,0,1,1,월~토 10:00~20:00 / 일요일 10:00~18:00,37.48685114,127.022007,서울특별시 서초구 효령로 347 서광빌딩 1층 (서초동),"내과진료,외과수술,슬개골 탈구,중성화,치과,심장,안과,피부/귀,비뇨기,건강검진,재활물리,내분비","고양이,개"
712,한사랑동물병원,02-749-8275,0,0,0,0,0,평일 11:00~20:00(수요일 휴무)/토 11:00~19:00,37.54170789,126.9873923,서울특별시 용산구 신흥로 36-1,,
713,독립문동물병원,02-733-5060,0,1,0,0,1,평일 09:00~18:00/토 09:00~12:00,37.56908893,126.9632043,서울특별시 서대문구 통일로 171-1 (냉천동),"내과,외과,정형외과,피부과,산과,치과","개,고양이,토끼,햄스터,기니픽"
714,대방동물병원,02-833-0309,0,0,0,0,0,평일 10:30~18:00/토 10:30~17:00,37.5014391,126.9204183,서울특별시 영등포구 여의대방로35길 1,,
715,차오름동물병원,02-706-7975,0,0,0,0,1,평일 10:00~20:00/토 10:00~18:00,37.53428593,126.9511401,서울특별시 용산구 효창원로 14,,소동물 진료 가능
716,아람동물병원,02-835-7975,0,1,0,0,1,평일 09:30~19:30/토 09:30~18:00,37.51210733,126.9159513,서울특별시 영등포구 도신로 225-1 1층 (신길동 정일빌딩),"내과 및 수술전문,건강검진 전문",
717,참 동물병원,02-841-0075,0,1,0,1,0,매일 09:00~20:30,37.51368049,126.9198598,서울특별시 영등포구 영등포로 376,,
718,플러스동물메디컬센터,02-3662-3533,0,1,1,1,1,"월,화,수,금,주말 10:00~20:00",37.53674727,126.8996428,서울특별시 영등포구 양평로12가길 14,"내과,외과,이비인후과,치과","개,고양이"
719,이비치 동물치과병원,02-511-2842,0,0,0,1,1,월~토 09:00~18:00,37.5222601,127.039661,서울특별시 강남구 선릉로 756 2층 (청담동 대성빌딩),"수의치과,구강외과 전문","개,고양이"
720,헬로우동물병원,02-333-7750,0,0,0,1,1,"평일 10:00~20:00(접수마감 19:00) / 토,공휴일 10:00-18:00 (접수마감 17:00) / 일요일 10:00-14:00 (접수마감 13:00)",37.57277747,126.9357346,서울특별시 서대문구 연희로 178 1층 (연희동),,
721,장평종합동물병원,02-2215-2022,0,0,0,1,1,"평일,토요일 09:00~21:00 / 일,공휴일 10:00~20:00",37.57289688,127.0714254,서울특별시 동대문구 장한로 139,한방치료,
722,대학동물병원,02-912-0360,0,1,0,1,1,평일 09:00-19:00 / 토요일 09:00-16:00,37.6136536,127.0608101,서울특별시 성북구 화랑로 299,한방진료,
723,우신동물병원,02-2693-8883,0,1,0,1,1,평일 10:00~21:00/일 10:00~19:00(야간진료 전화문의),37.52258783,126.8513979,서울특별시 양천구 중앙로 295,"내과,외과,산과,임상병리 안과,치과,피부과,방사선",
724,필동물종합병원,02-2649-0775,0,1,1,1,1,"평일 09:30~20:00/토,공휴일 09:30~19:00",37.53138608,126.8640976,서울특별시 양천구 등촌로 16 이화빌딩,,"개,고양이"
725,21세기동물병원,02-749-6750,0,1,0,1,1,월~토 09:00~18:00,37.52831582,126.9991955,서울특별시 용산구 보광로 46 보광동 259-1 용호빌딩,"수술전문,중성화센터",
726,청담리덴동물치과병원,02-544-2882,0,0,0,0,1,평일 09:30~18:30/토 09:30~17:30,37.52452668,127.0527575,서울특별시 강남구 도산대로 540 301호 (청담동),"치과치료,마취진료","개,고양이,특수동물"
727,24시 명 동물메디컬센터,02-2619-5102,1,1,0,1,1,매일 00:00~24:00,37.50156787,126.8471623,서울특별시 구로구 남부순환로 775 개봉푸르지오 아파트 105동 201호,"슬개골탈구,치과,일반외과,안과,정형외과,종양클리닉",
728,N동물의료센터 노원점,02-919-0075,1,1,0,1,1,매일 10:00-21:00 (일반진료) / 매일 21:00-10:00 (응급진료),37.65312889,127.0681305,서울특별시 노원구 노원로 408 N동물의료센터 노원점,"한국동물암센터,투석센터,영상센터,재활센터,수술센터,중증환자 케어센터",
729,가좌동물병원,02-307-4633,0,1,0,1,1,매일 09:30~21:30 / 일요일 10:00~18:00,37.58002921,126.9111464,서울특별시 서대문구 응암로 77,,
730,가락동물병원,02-413-0075,0,1,0,0,1,평일 09:30~19:00/토 09:30~17:00,37.50635671,127.1208763,서울특별시 송파구 오금로 247 건양빌딩 1층,,
731,스마트 동물병원 신사본원,02-549-0275,1,0,0,1,1,매일 00:00~24:00,37.52069647,127.0299892,서울특별시 강남구 도산대로 213,"심장,CRRT(혈액투석),신부전 비뇨기과,치과,종양,항암치료,수술",
732,서진동물병원,02-887-2165,0,0,0,1,0,"평일 09:00~19:00/토,공휴일 10:00~18:00",37.48916981,126.927546,서울특별시 관악구 봉천로 236 (신림동),,
733,ILOVEPET 홈플러스남현점,02-597-8985,0,0,0,0,0,,37.4714704,126.9824665,서울특별시 관악구 과천대로 909 홈플러스남현점 2F,,
734,신천동물병원,02-420-0975,0,0,0,0,0,,37.50763267,127.0888446,서울특별시 송파구 석촌호수로 108 리치빌딩 1층,,
735,개와냥이동물병원,02-352-7275,0,1,1,0,1,평일 10:00~19:00(화요일 휴무)/토요일 10:00~17:00,37.61021895,126.9292017,서울특별시 은평구 통일로 727-5 2층 (대조동),"반려동물 영양학,비만과 질병 체중관리법","개,고양이"
736,위드 동물병원,02-373-7500,0,0,0,1,1,평일 09:00-20:00 / 토요일 09:00-19:00,37.57959674,126.9113975,서울특별시 서대문구 응암로 76 새호빌딩 1층 102호 (북가좌동),"내과,외과",개/고양이 특화 진료
737,쥬라기동물병원,02-455-7570,0,1,1,1,1,"평일,토 09:00~20:00",37.54207441,127.0952787,서울특별시 광진구 광나루로 601,"중성화,슬개골탈구수술 전문","개,고양이"
738,송파 바로 동물병원,02-400-8575,1,1,1,1,1,일반진료 매일 09:00~21:00 / 야간응급진료 매일 21:00~09:00,37.48310534,127.1278868,서울특별시 송파구 새말로 125 어은회관 102호(문정동),"외과,중성화,치과,안과,내시경,내과,산과,노령중증",개/고양이 특화 진료
739,메디펫동물병원,02-384-0075,0,0,0,0,0,매일 10:00~19:00(18:30진료접수마감)/토 10:00~16:00(16:30 진료접수마감),37.62199632,126.9195168,서울특별시 은평구 통일로 885 (갈현동),,
740,노아동물병원,02-2654-6183,0,1,1,1,1,"평일 09:30~19:00 / 토,공휴일 09:30~15:30",37.51844563,126.870675,서울특별시 양천구 목동동로10길 6 1층,,"개,고양이"
741,VIP동물의료센터 동대문점,02-2215-7522,1,1,0,1,1,일반진료 매일 10:00~19:00/ 야간진료 19:00~24:00/ 심야응급 22:00~09:00(일요일제외) / 일요일 10:00-19:00,37.57200998,127.0735631,서울특별시 동대문구 답십리로 298 1층,"정형외과,관절질환,치과,구강외과,안과,영상진단,내분비 내과,고양이 전문",
742,오라고동물병원,02-2643-7579,0,0,1,1,1,평일 09:30-19:00 / 토요일 09:30-17:00,37.54955402,126.8669495,서울특별시 양천구 공항대로 552 대우마이빌 1층 오라고동물병원,,
743,송파데일리동물병원,02-403-7582,0,1,1,1,1,월~토 10:00~21:00/일 10:00~19:00/공휴일 10:00~21:00,37.47986386,127.1217612,서울특별시 송파구 법원로 55 송파아이파크 E존 1층 E204호 (문정동),"건강검진,중성화",
744,호 동물병원,02-988-6543,0,1,0,1,1,"평일 10:00~19:00(전화예약시 20:00)/토,공휴일 10:00~18:00",37.6120233,127.0355367,서울특별시 강북구 월계로 53,,
745,문정탑동물병원,02-431-0275,0,0,0,1,1,"평일 10:00~19:00/토,공휴일 10:00~17:00",37.49085587,127.1266654,서울특별시 송파구 송이로 186 성해아파트,,
746,행복한우리아이동물병원,02-424-7552,0,1,1,0,0,평일 09:00~21:00,37.5068335,127.0931524,서울특별시 송파구 석촌호수로 146,"내과,외과,치과,신경계",
747,김미경동물병원,02-955-6530,0,0,0,1,1,"평일,토요일 10:00-21:00 / 일요일 10:00-17:30",37.66942862,127.0464593,서울특별시 도봉구 마들로 664 킴스타워 2층 김미경동물병원,양한방 치료,"노령견진료,고양이전문,강아지전문"
748,쿨펫동물병원 빅마켓금천점,02-861-2000,0,1,0,1,1,매일 10:00~22:00 (진료 11:00-20:00),37.47062285,126.8956736,서울특별시 금천구 두산로 71 3층,"중성화,스케일링,예방접종",
749,LK동물병원,02-952-6426,0,1,0,1,1,평일 10:30~20:00/주말 10:30~18:00,37.65094608,127.0717778,서울특별시 노원구 덕릉로 589 두림빌딩 1층,"중성화,유선종양,자궁축농증 수술 전문",
750,애니케어동물병원,02-967-0877,0,1,1,1,0,평일 10:00~20:00 / 토요일 10:00-18:00,37.59405154,127.058908,서울특별시 동대문구 이문로 80 (이문동),"외과,내과,치과,산과,종합건강검진",
751,빛가온동물병원,02-736-5834,0,1,0,1,0,평일 10:00~20:00 / 토요일 10:00~19:00,37.58355239,126.9492929,서울특별시 서대문구 통일로 375,,
752,날으는동물병원,02-2135-2225,0,1,1,1,1,"평일 09:30~19:30 / 일,공휴일 10:30~16:30",37.54893642,126.9521611,서울특별시 마포구 마포대로11길 35 공덕 메디힐스 지하1층 (공덕동),"피부과,외과,내과,산과,예방의학과,안과,치과",
753,닥터아이펫 동물병원,02-2208-0329,0,1,0,0,1,매일 10:00~19:00(19시 이후는 예약진료만 가능)/일요일 10:00~19:00,37.59717271,127.0874624,서울특별시 중랑구 망우로 315 영진빌딩 2층,"피부과,중성화,치과,정형외과,종합검진","개,고양이"
754,벨라동물병원,02-859-8775,0,0,0,0,1,평일 09:30~19:30/토 09:30~19:00/공휴일 10:00-12:00(예약진료),37.50059028,126.8846228,서울특별시 구로구 구로중앙로34길 30 진명빌딩,애완동물 운송 및 검역검사 전문,
755,서교동물병원,02-332-7984,0,1,1,0,0,매일 09:30~20:30,37.55658116,126.9045555,서울특별시 마포구 포은로 107 2층 (망원동),,
756,캥거루동물병원,02-2066-2579,0,0,0,1,0,평일 10:00~18:30/토 10:00~17:00,37.48983177,126.8397831,서울특별시 구로구 오류로 55,,
757,둘레길동물병원,02-354-7544,0,1,1,0,1,평일 10:00~20:00/토 10:00~18:00,37.62375664,126.9276812,서울특별시 은평구 연서로 317 1층(불광동 동윤빌딩),"내과,외과수술 및 영상진단","노령견,고양이"
758,에버펫 동물병원,02-409-7533,0,0,0,0,1,평일 10:00~21:00/주말 10:00~20:00,37.49674808,127.1367695,서울특별시 송파구 오금로 422 연암빌딩,"내과,일반외과,정형외과,치과진료,병리진단 서비스",
